Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02243155


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2243155;1;01/01/1987;1;84,8;367,3;27;19;1;1;1;;0;6,6;8,2;4,4;2,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,2;15,6;20,6;0,0;0,0;8,2;8,2;23,4;6,6;0,0;4,6;14,0;25,9;15,8;0,0;84,8;55,8;45,0;8,8;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/12/1986;1;56,6;356,6;26;27;1;1;1;;0;1,4;1,0;0,6;6,4;2,6;0,0;55,0;1,8;39,6;12,6;0,0;14,4;0,2;0,0;3,4;0,0;3,0;4,8;0,4;25,8;5,4;2,0;7,2;12,8;6,8;56,6;53,6;9,4;10,8;12,2;6,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/11/1986;1;38,2;100,2;8;11;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;3,0;0,4;38,2;0,6;0,0;7,4;33,2;7,0;3,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8;0,0;0,0;0,0;3,6;2,6;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/10/1986;1;28,3;91,1;20;12;1;1;1;;0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,8;0,0;1,8;0,0;0,2;3,8;7,2;2,4;0,0;0,0;25,6;28,3;0,2;4,8;0,0;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/09/1986;1;65,4;133,5;27;12;1;1;1;;0;10,2;0,0;0,0;0,0;0,0;0,0;1,2;1,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,2;2,8;23,0;18,4;2,2;0,0;0,0;0,0;65,4;1,4;2,4;0,5;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/08/1986;1;18,0;68,6;21;10;1;1;1;;0;8,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,8;0,0;3,8;0,0;1,0;0,0;3,6;3,6;18,0;5,8;0,0;0,0;0,0;1,4;0,0;0,0;0,0;0,0;11,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/07/1986;1;53,2;110,7;22;8;1;1;1;;0;0,0;0,0;12,2;0,0;0,0;0,6;21,1;7,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;53,2;12,6;3,4;0,0;0,0;0,0;0,0;0,6;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/06/1986;1;;;;;0;0;0;;0;;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/04/1986;1;;;;;0;0;0;;0;;0,0;0,0;0,0;0,0;0,0;0,0;14,6;4,4;4,8;0,0;0,0;0,0;0,0;0,0;30,0;8,2;0,8;0,0;0,0;0,0;0,0;63,8;3,2;0,0;0,0;0,0;60,8;5,8;0,2;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2243155;1;01/02/1986;1;62,6;255,3;13;16;1;1;1;;0;0,0;0,0;1,4;9,8;12,0;0,0;0,0;1,2;2,4;0,0;0,0;11,4;62,6;60,4;0,0;4,0;4,2;3,4;18,6;15,0;8,2;37,1;0,0;0,0;0,0;0,0;0,0;3,6;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
