Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02243077


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2243077;1;01/10/1978;1;17,4;39,7;21;14;1;1;0;1322,69995117188;2;0,0;0,0;0,0;0,0;0,0;0,0;2,2;0,9;0,0;0,0;7,3;0,0;0,0;0,0;2,6;0,7;0,2;0,4;1,6;0,4;17,4;0,1;0,0;0,0;0,0;0,0;0,0;0,6;5,2;0,1;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243077;1;01/09/1978;1;23,7;40,3;1;4;1;1;0;1322,69995117188;2;23,7;0,0;2,0;0,4;0,0;14,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243077;1;01/08/1978;1;34,2;116,7;14;10;1;1;0;1322,69995117188;2;1,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;34,2;23,7;2,1;0,0;0,0;0,0;0,0;0,0;0,0;11,5;7,4;20,9;14,0;0,1;0,0;0,0;0,0;1,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243077;1;01/07/1978;1;7,1;18,6;13;7;1;1;0;1322,69995117188;2;0,0;0,0;2,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,1;0,0;0,0;4,6;0,0;0,0;0,6;0,0;1,8;2,1;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243077;1;01/06/1978;1;18,3;46,0;10;8;1;1;0;1322,69995117188;2;11,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,2;18,3;7,6;1,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,3;0,1;0,2;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243077;1;01/05/1978;1;56,3;213,0;22;11;1;1;0;1322,69995117188;2;0,0;6,4;35,1;0,0;0,0;0,0;0,2;3,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;51,3;33,3;0,0;4,8;56,3;8,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243077;1;01/04/1978;1;45,0;150,2;17;16;2;1;0;1322,69995117188;2;0,0;4,4;0,2;2,1;0,9;2,0;0,0;11,7;0,2;0,0;24,7;4,8;0,0;0,0;0,0;0,0;45,0;0,2;0,0;0,0;35,2;13,2;0,0;2,9;2,4;0,3;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2243077;1;01/03/1978;1;39,8;59,2;30;4;1;1;0;1322,69995117188;2;0,0;0,0;0,0;0,0;10,6;6,4;2,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;39,8;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2243077;1;01/02/1978;1;60,4;222,9;7;11;1;1;0;1322,69995117188;2;0,0;0,0;0,0;0,0;0,0;4,2;60,4;51,4;4,3;3,0;0,0;0,9;0,2;9,4;0,0;0,0;0,0;46,1;0,0;0,0;0,0;41,0;0,0;0,0;2,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2243077;1;01/01/1978;1;;73,6;;;0;2;0;1322,69995117188;2;0,0;;;;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,7;0,4;0,0;0,0;20,2;2,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
