Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02040003


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2040003;1;01/06/2019;1;;18,6;;;0;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,8;0,7;0,0;0,5;1,1;2,2;2,7;;;4,0;0,8;0,0;0,0;2,9;0,7;0,0;0,0;0,0;0,0;0,0;0,0;0,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;4;1;1;1;1;1;1;1;1;1;1;1;1;0;
2040003;1;01/05/2019;1;229,8;294,3;18;7;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;2,3;0,1;0,0;9,9;229,8;50,0;0,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2040003;1;01/04/2019;1;55,2;108,1;16;11;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,6;0,3;0,1;0,0;37,3;55,2;2,2;1,6;0,9;0,0;0,0;0,0;0,0;0,0;2,8;0,1;6,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2040003;1;01/03/2019;1;21,9;46,8;29;11;1;1;1;;0;0,0;0,0;0,3;0,0;0,0;2,5;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,8;0,2;3,1;0,2;0,0;0,0;0,0;4,6;21,9;1,6;1,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2040003;1;01/02/2019;1;60,5;110,4;8;11;1;1;1;;0;0,0;0,0;0,0;0,0;4,5;6,9;3,9;60,5;0,8;0,0;0,0;0,0;0,0;14,5;0,2;0,0;3,9;10,7;0,0;0,0;4,3;0,2;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2040003;1;01/01/2019;1;3,2;6,2;10;3;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,2;2,9;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2040003;1;01/12/2018;1;23,9;107,0;8;13;1;1;1;;0;0,0;0,0;11,2;1,3;0,1;0,0;0,0;23,9;4,5;0,0;0,6;2,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,9;0,8;20,1;18,7;18,9;0,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2040003;1;01/11/2018;1;56,7;207,4;6;;1;1;0;;0;0,8;0,0;0,0;0,0;2,2;56,7;19,5;6,0;13,1;5,4;51,7;;10,5;0,0;0,0;0,0;0,0;0,0;29,4;3,5;3,3;0,5;0,0;;;4,5;0,3;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;1;1;1;1;1;0;0;4;1;1;1;1;0;
2040003;1;01/10/2018;1;79,8;225,9;27;;1;1;0;;0;6,8;;8,0;;;;8,9;11,3;1,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;28,6;28,9;1,7;4,3;0,1;0,0;0,0;0,0;3,5;25,2;79,8;8,7;0,1;0,0;8,9;1;0;4;0;0;0;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2040003;1;01/09/2018;1;13,1;17,5;3;;1;1;0;;0;0,0;0,0;13,1;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;3,9;0,0;0,0;0,0;0,0;0,0;0,1;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;1;1;0;
2040003;1;01/08/2018;1;10,8;33,8;4;9;1;1;1;;0;2,2;3,8;8,0;10,8;4,3;2,1;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,3;0,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2040003;1;01/06/2018;1;13,3;34,8;24;;1;1;0;;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,8;1,5;0,0;0,0;2,5;0,3;0,0;0,0;;12,4;0,0;0,0;0,0;0,0;13,3;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;4;1;1;1;1;1;1;1;1;1;1;1;0;
2040003;1;01/05/2018;1;;270,0;;;3;3;3;;0;0,0;0,0;11,2;1,6;0,5;;11,5;1,7;0,5;0,0;0,0;21,3;3,5;4,1;7,3;3,1;60,8;0,5;0,0;0,0;0,0;6,0;0,0;0,0;;70,0;61,3;2,9;1,7;0,5;0,0;3;3;3;3;3;0;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;4;3;3;3;3;3;
2040003;1;01/04/2018;1;111,4;374,5;17;24;3;3;3;;0;0,0;0,0;0,0;0,0;4,3;3,6;65,7;2,8;3,4;0,0;6,6;25,4;7,5;4,4;1,2;26,6;111,4;19,2;1,0;0,4;0,2;0,0;6,2;18,2;1,4;45,3;12,7;5,2;1,5;0,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;0;
2040003;1;01/03/2018;1;33,6;131,8;9;15;1;1;1;;0;0,0;0,0;0,0;0,0;0,0;3,4;0,0;11,4;33,6;13,4;5,8;7,2;0,0;0,0;0,0;0,0;0,0;31,8;0,0;0,0;0,0;0,0;6,0;2,0;2,2;2,2;1,0;2,8;4,8;4,2;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2040003;1;01/02/2018;1;48,6;210,2;5;15;1;1;1;;0;13,8;4,8;3,8;13,0;48,6;39,2;15,4;3,0;0,2;16,2;0,0;0,0;0,0;0,0;3,4;10,8;1,8;0,0;0,0;0,0;0,0;0,0;0,0;7,0;0,0;29,2;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
